638,153,60
640,154,60
642,153,60
644,153,60
645,153,60
646,152,60
646,152,60
645,153,60
645,153,60
644,152,60
644,152,60
644,152,60
645,152,60
646,152,60
647,152,60
649,152,60
650,152,60
651,151,60
651,152,60
652,152,60
651,152,60
650,153,60
649,153,60
649,153,60
648,153,60
648,152,60
649,153,60
650,153,60
651,153,60
652,153,60
652,153,60
652,153,60
652,153,60
652,153,60
651,153,60
649,153,60
649,153,60
648,153,60
648,153,60
648,153,60
649,154,60
650,154,60
651,155,60
651,155,60
652,155,60
652,155,60
652,154,60
651,154,60
650,153,60
649,153,60
649,153,60
648,153,60
649,153,60
649,153,60
650,153,60
651,153,60
651,153,60
651,153,60
651,153,60
651,153,60
650,153,60
649,153,60
649,153,60
648,153,60
648,153,60
648,154,60
649,153,60
650,153,60
650,153,60
651,153,60
651,153,60
651,153,60
651,154,60
650,153,60
650,153,60
649,154,60
649,154,60
649,153,60
649,153,60
649,153,60
649,154,60
650,154,60
651,153,60
651,154,60
651,153,60
651,153,60
650,154,60
650,154,60
649,153,60
649,153,60
649,153,60
649,153,60
649,154,60
650,154,60
650,154,60
650,154,60
651,153,60
651,153,60
651,154,60
650,154,60
650,154,60
649,154,60
649,153,60
649,154,60
649,153,60
649,154,60
649,154,60
650,154,60
650,154,60
650,154,60
650,154,60
651,154,60
652,156,60
653,157,60
655,159,60
656,161,60
658,162,60
659,164,60
661,166,60
663,168,60
666,170,60
667,171,60
669,172,60
671,174,60
673,176,60
674,178,60
675,180,60
675,181,60
677,183,60
678,185,60
679,187,60
679,189,60
679,189,60
680,190,60
682,190,60
683,191,60
684,193,60
686,195,60
688,197,60
674,198,60
633,198,60
587,199,60
543,199,60
495,199,60
452,199,60
401,200,60
364,200,60
283,202,60
245,202,60
238,196,60
198,193,60
189,197,60
188,200,60
182,200,60
176,200,60
171,200,60
165,199,60
160,199,60
155,199,60
148,199,60
142,198,60
137,198,60
134,198,60
131,199,60
110,198,60
107,198,60
103,198,60
98,197,60
92,197,60
87,197,60
82,197,60
77,197,60
71,196,60
66,196,60
61,196,60
57,196,60
51,196,60
45,195,60
40,195,60
37,194,60
35,194,60
13,192,60
11,193,60
9,192,60
7,192,60
5,193,60
3,191,60
2,191,60
